"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031711300","Census Tract 7113, Cook County, Illinois","1580","249","null","null","0","11","null","null","1556","247","null","null","0","11","null","null","3","null","6","null","0","11","null","null","21","26","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031711400","Census Tract 7114, Cook County, Illinois","2249","282","null","null","2","5","null","null","2229","282","null","null","0","11","null","null","7","null","10","null","0","11","null","null","0","11","null","null","11","17","null","null","0","11","null","null","11","null","17","null",
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","2523","405","null","null","0","11","null","null","2437","403","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","86","76","null","null","42","72","null","null","44","null","51","null",
"1400000US17031720100","Census Tract 7201, Cook County, Illinois","3685","251","null","null","2130","284","null","null","1424","285","null","null","0","11","null","null","11","null","17","null","0","11","null","null","21","31","null","null","99","69","null","null","59","50","null","null","40","null","45","null",
"1400000US17031720200","Census Tract 7202, Cook County, Illinois","4344","409","null","null","1715","156","null","null","2496","430","null","null","0","11","null","null","11","null","17","null","0","11","null","null","41","56","null","null","81","73","null","null","0","11","null","null","81","null","73","null",
"1400000US17031720300","Census Tract 7203, Cook County, Illinois","3672","378","null","null","2327","291","null","null","1222","305","null","null","0","11","null","null","33","null","51","null","0","11","null","null","67","61","null","null","23","22","null","null","0","11","null","null","23","null","22","null",
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","1974","133","null","null","1811","157","null","null","67","49","null","null","19","16","null","null","0","null","11","null","0","11","null","null","37","35","null","null","40","42","null","null","1","2","null","null","39","null","42","null",
"1400000US17031720500","Census Tract 7205, Cook County, Illinois","2189","104","null","null","2074","111","null","null","68","72","null","null","0","11","null","null","21","null","20","null","0","11","null","null","12","18","null","null","14","19","null","null","4","8","null","null","10","null","13","null",
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","1709","157","null","null","1466","151","null","null","212","104","null","null","8","11","null","null","7","null","10","null","0","11","null","null","6","10","null","null","10","11","null","null","0","11","null","null","10","null","11","null",
"1400000US17031720700","Census Tract 7207, Cook County, Illinois","3429","341","null","null","1159","196","null","null","2154","349","null","null","0","11","null","null","0","null","11","null","0","11","null","null","2","8","null","null","114","100","null","null","0","11","null","null","114","null","100","null",
"1400000US17031730100","Census Tract 7301, Cook County, Illinois","2548","212","null","null","9","14","null","null","2491","214","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","48","38","null","null","4","7","null","null","44","null","36","null",
"1400000US17031730201","Census Tract 7302.01, Cook County, Illinois","5824","635","null","null","70","82","null","null","5510","655","null","null","183","207","null","null","1","null","5","null","0","15","null","null","40","67","null","null","20","35","null","null","0","15","null","null","20","null","35","null",
"1400000US17031730202","Census Tract 7302.02, Cook County, Illinois","3479","434","null","null","125","75","null","null","3307","409","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","47","66","null","null","0","11","null","null","47","null","66","null",
"1400000US17031730300","Census Tract 7303, Cook County, Illinois","983","117","null","null","4","6","null","null","961","121","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","18","24","null","null","0","11","null","null","18","null","24","null",
"1400000US17031730400","Census Tract 7304, Cook County, Illinois","3801","353","null","null","11","9","null","null","3673","340","null","null","0","11","null","null","0","null","11","null","0","11","null","null","56","63","null","null","61","53","null","null","13","19","null","null","48","null","50","null",
"1400000US17031730500","Census Tract 7305, Cook County, Illinois","4323","598","null","null","108","139","null","null","4160","611","null","null","0","11","null","null","0","null","11","null","0","11","null","null","29","45","null","null","26","25","null","null","0","11","null","null","26","null","25","null",
"1400000US17031730600","Census Tract 7306, Cook County, Illinois","3218","340","null","null","0","11","null","null","3156","334","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","62","62","null","null","0","11","null","null","62","null","62","null",
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","2259","322","null","null","14","15","null","null","2207","331","null","null","0","11","null","null","0","null","11","null","0","11","null","null","17","25","null","null","21","27","null","null","0","11","null","null","21","null","27","null",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","2805","217","null","null","2749","213","null","null","0","11","null","null","14","22","null","null","0","null","11","null","0","11","null","null","13","22","null","null","29","35","null","null","0","11","null","null","29","null","35","null",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","6307","538","null","null","5793","635","null","null","193","234","null","null","27","44","null","null","260","null","253","null","0","15","null","null","7","12","null","null","27","33","null","null","19","30","null","null","8","null","12","null",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","4436","342","null","null","4310","368","null","null","77","87","null","null","0","11","null","null","30","null","39","null","0","11","null","null","0","11","null","null","19","24","null","null","0","11","null","null","19","null","24","null",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","4809","298","null","null","3843","256","null","null","556","194","null","null","0","11","null","null","120","null","132","null","0","11","null","null","134","144","null","null","156","93","null","null","15","23","null","null","141","null","89","null",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","4411","427","null","null","67","74","null","null","4262","399","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","82","74","null","null","0","11","null","null","82","null","74","null",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","2875","267","null","null","1229","115","null","null","1484","240","null","null","10","17","null","null","31","null","47","null","0","11","null","null","0","11","null","null","121","109","null","null","0","11","null","null","121","null","109","null",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","2657","151","null","null","2329","241","null","null","210","195","null","null","0","11","null","null","0","null","11","null","0","11","null","null","118","143","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","3187","290","null","null","2045","286","null","null","1056","203","null","null","0","11","null","null","18","null","24","null","0","11","null","null","9","14","null","null","59","78","null","null","0","11","null","null","59","null","78","null",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","6369","665","null","null","1416","452","null","null","4633","639","null","null","14","31","null","null","3","null","9","null","0","15","null","null","5","10","null","null","298","262","null","null","177","163","null","null","121","null","105","null",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","3705","542","null","null","3","7","null","null","3510","534","null","null","0","11","null","null","0","null","11","null","0","11","null","null","121","168","null","null","71","71","null","null","12","20","null","null","59","null","69","null",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","4399","762","null","null","3364","809","null","null","73","71","null","null","25","45","null","null","570","null","299","null","0","11","null","null","223","219","null","null","144","109","null","null","0","11","null","null","144","null","109","null",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","2401","220","null","null","2340","228","null","null","16","26","null","null","0","11","null","null","10","null","18","null","0","11","null","null","10","17","null","null","25","23","null","null","7","12","null","null","18","null","20","null",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","7343","784","null","null","5706","762","null","null","61","70","null","null","0","15","null","null","779","null","400","null","0","15","null","null","377","199","null","null","420","310","null","null","20","32","null","null","400","null","311","null",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","5640","322","null","null","4402","335","null","null","65","58","null","null","0","15","null","null","667","null","177","null","0","15","null","null","391","176","null","null","115","87","null","null","14","22","null","null","101","null","81","null",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","4936","332","null","null","4423","346","null","null","56","77","null","null","80","114","null","null","65","null","65","null","0","15","null","null","173","140","null","null","139","174","null","null","110","161","null","null","29","null","53","null",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","7282","374","null","null","6674","458","null","null","0","15","null","null","0","15","null","null","395","null","125","null","0","15","null","null","186","242","null","null","27","30","null","null","0","15","null","null","27","null","30","null",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","4716","272","null","null","3321","300","null","null","50","51","null","null","24","41","null","null","333","null","142","null","0","11","null","null","700","240","null","null","288","181","null","null","115","122","null","null","173","null","110","null",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","4073","416","null","null","1994","607","null","null","34","42","null","null","80","140","null","null","60","null","94","null","0","11","null","null","1753","660","null","null","152","190","null","null","98","147","null","null","54","null","99","null",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","3163","303","null","null","2514","357","null","null","32","24","null","null","0","11","null","null","340","null","194","null","0","11","null","null","264","283","null","null","13","19","null","null","13","19","null","null","0","null","11","null",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","4733","353","null","null","3084","415","null","null","73","87","null","null","0","11","null","null","291","null","81","null","0","11","null","null","1259","311","null","null","26","24","null","null","10","15","null","null","16","null","18","null",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","2590","200","null","null","2219","215","null","null","76","62","null","null","0","11","null","null","175","null","158","null","0","11","null","null","107","77","null","null","13","16","null","null","0","11","null","null","13","null","16","null",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","5860","387","null","null","4423","476","null","null","97","90","null","null","0","15","null","null","458","null","159","null","0","15","null","null","238","250","null","null","644","419","null","null","232","273","null","null","412","null","345","null",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","5237","374","null","null","4936","370","null","null","10","16","null","null","17","26","null","null","170","null","83","null","0","15","null","null","53","61","null","null","51","75","null","null","51","75","null","null","0","null","15","null",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","3363","397","null","null","3169","357","null","null","24","30","null","null","0","11","null","null","149","null","149","null","0","11","null","null","21","25","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","2593","159","null","null","2476","166","null","null","0","11","null","null","0","11","null","null","96","null","62","null","0","11","null","null","0","11","null","null","21","19","null","null","0","11","null","null","21","null","19","null",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","6231","156","null","null","5994","166","null","null","64","58","null","null","0","15","null","null","58","null","46","null","0","15","null","null","17","28","null","null","98","97","null","null","16","25","null","null","82","null","93","null",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","3310","234","null","null","3016","273","null","null","28","45","null","null","0","11","null","null","138","null","97","null","0","11","null","null","27","42","null","null","101","86","null","null","30","46","null","null","71","null","73","null",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","3716","245","null","null","3244","283","null","null","0","11","null","null","61","77","null","null","237","null","122","null","0","11","null","null","0","11","null","null","174","104","null","null","13","20","null","null","161","null","101","null",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","5266","234","null","null","4859","279","null","null","1","2","null","null","0","15","null","null","195","null","107","null","0","15","null","null","49","63","null","null","162","109","null","null","0","15","null","null","162","null","109","null",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","2598","191","null","null","2491","195","null","null","26","29","null","null","0","11","null","null","51","null","37","null","0","11","null","null","0","11","null","null","30","22","null","null","0","11","null","null","30","null","22","null",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","5050","208","null","null","4675","215","null","null","0","15","null","null","0","15","null","null","375","null","125","null","0","15","null","null","0","15","null","null","0","15","null","null","0","15","null","null","0","null","15","null",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","2157","162","null","null","1754","218","null","null","0","11","null","null","0","11","null","null","350","null","217","null","0","11","null","null","31","48","null","null","22","36","null","null","22","36","null","null","0","null","11","null",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","4583","287","null","null","2990","282","null","null","109","105","null","null","0","11","null","null","1361","null","238","null","0","11","null","null","48","69","null","null","75","64","null","null","18","22","null","null","57","null","60","null",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","4805","195","null","null","3745","197","null","null","51","48","null","null","52","62","null","null","813","null","161","null","0","11","null","null","5","10","null","null","139","91","null","null","0","11","null","null","139","null","91","null",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","4622","235","null","null","4269","236","null","null","37","40","null","null","0","11","null","null","230","null","132","null","0","11","null","null","8","12","null","null","78","65","null","null","0","11","null","null","78","null","65","null",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","3454","179","null","null","3230","181","null","null","19","29","null","null","0","11","null","null","152","null","84","null","0","11","null","null","0","11","null","null","53","51","null","null","0","11","null","null","53","null","51","null",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","4605","305","null","null","4107","380","null","null","94","60","null","null","0","11","null","null","340","null","183","null","6","9","null","null","37","45","null","null","21","25","null","null","11","17","null","null","10","null","18","null",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","3017","48","null","null","2441","114","null","null","25","28","null","null","0","11","null","null","425","null","76","null","0","11","null","null","12","18","null","null","114","73","null","null","0","11","null","null","114","null","73","null",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","6735","381","null","null","5805","440","null","null","112","109","null","null","0","15","null","null","637","null","243","null","0","15","null","null","25","27","null","null","156","160","null","null","0","15","null","null","156","null","160","null",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","4342","218","null","null","3622","330","null","null","29","54","null","null","0","11","null","null","675","null","304","null","0","11","null","null","5","13","null","null","11","16","null","null","0","11","null","null","11","null","16","null",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","3872","371","null","null","2118","266","null","null","353","242","null","null","0","11","null","null","1302","null","259","null","0","11","null","null","30","47","null","null","69","71","null","null","0","11","null","null","69","null","71","null",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","5421","356","null","null","4390","350","null","null","109","165","null","null","0","15","null","null","722","null","198","null","0","15","null","null","135","132","null","null","65","73","null","null","0","15","null","null","65","null","73","null",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","5830","433","null","null","5141","434","null","null","1","2","null","null","0","15","null","null","554","null","233","null","0","15","null","null","0","15","null","null","134","123","null","null","0","15","null","null","134","null","123","null",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","5349","372","null","null","3931","428","null","null","113","124","null","null","0","15","null","null","1288","null","298","null","0","15","null","null","10","11","null","null","7","10","null","null","0","15","null","null","7","null","10","null",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","6308","330","null","null","5277","317","null","null","7","8","null","null","0","15","null","null","816","null","235","null","0","15","null","null","30","51","null","null","178","153","null","null","0","15","null","null","178","null","153","null",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","3590","187","null","null","3183","199","null","null","0","11","null","null","0","11","null","null","372","null","154","null","0","11","null","null","0","11","null","null","35","34","null","null","0","11","null","null","35","null","34","null",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","4893","281","null","null","4184","272","null","null","0","11","null","null","0","11","null","null","519","null","149","null","0","11","null","null","32","37","null","null","158","106","null","null","17","26","null","null","141","null","107","null",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","5444","351","null","null","5025","348","null","null","0","15","null","null","0","15","null","null","379","null","98","null","0","15","null","null","0","15","null","null","40","40","null","null","0","15","null","null","40","null","40","null",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","4342","457","null","null","3529","470","null","null","133","126","null","null","12","19","null","null","418","null","116","null","0","11","null","null","200","173","null","null","50","58","null","null","42","55","null","null","8","null","19","null",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","3334","228","null","null","2999","275","null","null","38","63","null","null","0","11","null","null","193","null","112","null","0","11","null","null","6","11","null","null","98","73","null","null","0","11","null","null","98","null","73","null",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","5475","409","null","null","4557","376","null","null","69","83","null","null","0","15","null","null","666","null","268","null","0","15","null","null","83","87","null","null","100","94","null","null","0","15","null","null","100","null","94","null",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","2785","347","null","null","2201","364","null","null","70","87","null","null","0","11","null","null","503","null","150","null","0","11","null","null","11","18","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","5554","624","null","null","3626","634","null","null","63","69","null","null","73","78","null","null","1600","null","474","null","0","15","null","null","149","164","null","null","43","62","null","null","0","15","null","null","43","null","62","null",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","3335","157","null","null","3080","183","null","null","2","4","null","null","0","11","null","null","104","null","71","null","0","11","null","null","0","11","null","null","149","83","null","null","6","10","null","null","143","null","82","null",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","4182","272","null","null","3933","273","null","null","31","40","null","null","0","11","null","null","174","null","84","null","0","11","null","null","19","30","null","null","25","24","null","null","0","11","null","null","25","null","24","null",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","5174","333","null","null","4145","376","null","null","91","72","null","null","0","15","null","null","685","null","181","null","0","15","null","null","13","21","null","null","240","144","null","null","89","111","null","null","151","null","103","null",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","5453","411","null","null","4383","477","null","null","67","59","null","null","0","15","null","null","524","null","177","null","25","39","null","null","444","334","null","null","10","14","null","null","10","14","null","null","0","null","15","null",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","1457","118","null","null","1177","147","null","null","12","18","null","null","0","11","null","null","224","null","82","null","0","11","null","null","0","11","null","null","44","44","null","null","0","11","null","null","44","null","44","null",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","7385","544","null","null","4978","784","null","null","72","57","null","null","52","94","null","null","1067","null","360","null","0","15","null","null","1149","577","null","null","67","54","null","null","20","29","null","null","47","null","43","null",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","5512","411","null","null","3821","238","null","null","14","29","null","null","20","31","null","null","1117","null","333","null","0","15","null","null","525","277","null","null","15","30","null","null","15","30","null","null","0","null","15","null",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","6676","446","null","null","4537","638","null","null","41","38","null","null","0","15","null","null","862","null","329","null","0","15","null","null","1136","385","null","null","100","59","null","null","53","44","null","null","47","null","44","null",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","6888","511","null","null","3710","607","null","null","219","225","null","null","41","61","null","null","913","null","208","null","0","15","null","null","1983","548","null","null","22","36","null","null","0","15","null","null","22","null","36","null",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","2904","262","null","null","1863","368","null","null","6","11","null","null","33","55","null","null","166","null","109","null","0","11","null","null","715","251","null","null","121","129","null","null","112","127","null","null","9","null","13","null",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","7204","420","null","null","5645","463","null","null","331","314","null","null","0","15","null","null","1054","null","362","null","0","15","null","null","1","3","null","null","173","172","null","null","108","158","null","null","65","null","61","null",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","1329","160","null","null","1240","178","null","null","0","11","null","null","0","11","null","null","89","null","105","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","6465","392","null","null","6090","395","null","null","20","40","null","null","0","15","null","null","304","null","147","null","36","63","null","null","15","23","null","null","0","15","null","null","0","15","null","null","0","null","15","null",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","6477","563","null","null","4374","666","null","null","44","71","null","null","3","30","null","null","946","null","274","null","20","28","null","null","996","395","null","null","94","105","null","null","94","105","null","null","0","null","15","null",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","1614","155","null","null","1114","168","null","null","0","11","null","null","30","48","null","null","262","null","122","null","0","11","null","null","78","114","null","null","130","140","null","null","37","53","null","null","93","null","133","null",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","6715","354","null","null","4775","474","null","null","31","50","null","null","61","92","null","null","983","null","228","null","0","15","null","null","841","428","null","null","24","37","null","null","0","15","null","null","24","null","37","null",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","4718","274","null","null","3329","362","null","null","130","122","null","null","12","19","null","null","972","null","267","null","0","15","null","null","175","163","null","null","100","71","null","null","38","44","null","null","62","null","54","null",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","5105","369","null","null","4390","430","null","null","87","77","null","null","0","15","null","null","570","null","287","null","0","15","null","null","0","15","null","null","58","71","null","null","0","15","null","null","58","null","71","null",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","6468","325","null","null","5815","353","null","null","35","39","null","null","0","15","null","null","501","null","130","null","0","15","null","null","92","155","null","null","25","32","null","null","0","15","null","null","25","null","32","null",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","6052","274","null","null","5667","335","null","null","14","30","null","null","0","15","null","null","276","null","195","null","0","15","null","null","34","52","null","null","61","59","null","null","0","15","null","null","61","null","59","null",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","2744","157","null","null","2461","164","null","null","102","74","null","null","0","11","null","null","113","null","65","null","0","11","null","null","0","11","null","null","68","73","null","null","0","11","null","null","68","null","73","null",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","4802","234","null","null","4253","307","null","null","2","4","null","null","0","15","null","null","284","null","163","null","0","15","null","null","167","139","null","null","96","98","null","null","0","15","null","null","96","null","98","null",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","4542","204","null","null","3875","205","null","null","87","78","null","null","0","11","null","null","349","null","140","null","0","11","null","null","72","76","null","null","159","130","null","null","69","99","null","null","90","null","87","null",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","4698","226","null","null","4099","290","null","null","0","11","null","null","8","19","null","null","373","null","170","null","0","11","null","null","106","91","null","null","112","91","null","null","0","11","null","null","112","null","91","null",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","2319","222","null","null","1927","279","null","null","103","89","null","null","0","11","null","null","190","null","141","null","0","11","null","null","75","97","null","null","24","29","null","null","0","11","null","null","24","null","29","null",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","5269","302","null","null","4659","272","null","null","86","118","null","null","0","15","null","null","416","null","97","null","0","15","null","null","37","47","null","null","71","66","null","null","0","15","null","null","71","null","66","null",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","3296","324","null","null","2573","270","null","null","20","32","null","null","0","11","null","null","420","null","92","null","0","11","null","null","270","263","null","null","13","20","null","null","13","20","null","null","0","null","11","null",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","4535","188","null","null","3945","255","null","null","95","79","null","null","14","23","null","null","286","null","105","null","0","11","null","null","88","110","null","null","107","90","null","null","0","11","null","null","107","null","90","null",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","2361","238","null","null","1484","155","null","null","51","56","null","null","0","11","null","null","715","null","206","null","0","11","null","null","50","66","null","null","61","57","null","null","0","11","null","null","61","null","57","null",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","5504","307","null","null","4567","307","null","null","19","30","null","null","0","15","null","null","681","null","166","null","0","15","null","null","157","147","null","null","80","94","null","null","0","15","null","null","80","null","94","null",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","3331","162","null","null","3167","187","null","null","82","71","null","null","0","11","null","null","69","null","77","null","0","11","null","null","0","11","null","null","13","21","null","null","0","11","null","null","13","null","21","null",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","5898","384","null","null","5525","342","null","null","66","46","null","null","0","15","null","null","93","null","125","null","0","15","null","null","114","149","null","null","100","87","null","null","42","65","null","null","58","null","69","null",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","5729","353","null","null","4954","296","null","null","8","14","null","null","0","15","null","null","533","null","183","null","0","15","null","null","176","242","null","null","58","62","null","null","0","15","null","null","58","null","62","null",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","6197","293","null","null","5783","342","null","null","46","57","null","null","22","34","null","null","157","null","135","null","0","15","null","null","84","129","null","null","105","85","null","null","12","20","null","null","93","null","83","null",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","6327","428","null","null","6083","473","null","null","6","11","null","null","0","15","null","null","67","null","54","null","0","15","null","null","0","15","null","null","171","127","null","null","0","15","null","null","171","null","127","null",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","6725","376","null","null","5373","458","null","null","76","61","null","null","0","15","null","null","1120","null","315","null","0","15","null","null","0","15","null","null","156","141","null","null","0","15","null","null","156","null","141","null",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","4450","236","null","null","3758","309","null","null","147","121","null","null","0","11","null","null","485","null","256","null","0","11","null","null","9","14","null","null","51","46","null","null","0","11","null","null","51","null","46","null",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","7462","394","null","null","5586","537","null","null","189","192","null","null","0","15","null","null","862","null","200","null","0","15","null","null","378","350","null","null","447","242","null","null","311","270","null","null","136","null","167","null",
"1400000US17031803606","Census Tract 8036.06, Cook County, Illinois","9166","788","null","null","4810","953","null","null","561","341","null","null","0","15","null","null","1186","null","593","null","0","15","null","null","2365","835","null","null","244","204","null","null","103","122","null","null","141","null","159","null",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","5046","286","null","null","4337","301","null","null","58","53","null","null","0","15","null","null","576","null","319","null","0","15","null","null","50","56","null","null","25","30","null","null","0","15","null","null","25","null","30","null",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","7773","414","null","null","5566","531","null","null","508","337","null","null","0","15","null","null","1373","null","473","null","0","15","null","null","216","231","null","null","110","72","null","null","18","29","null","null","92","null","65","null",
